Date_Time,Voltage(V),Charge_Capacity(Ah)
05-18-2018 21:59:06.356,4.399981022,1.689396501
05-18-2018 22:01:06.360,4.40002203,1.7449224
05-18-2018 22:03:06.359,4.399972439,1.797252893
05-18-2018 22:05:06.360,4.399968624,1.846637011
05-18-2018 22:07:06.356,4.399981022,1.891728759
05-18-2018 22:09:06.356,4.400063992,1.937044382
05-18-2018 22:11:06.356,4.400044918,1.980235815
05-18-2018 22:13:06.357,4.399950504,2.021123409
05-18-2018 22:15:06.362,4.400081158,2.059809446
05-18-2018 22:17:06.356,4.400007725,2.09640646
05-18-2018 22:19:06.360,4.399968624,2.130970001
05-18-2018 22:21:06.359,4.399952412,2.163577557
05-18-2018 22:23:06.360,4.399991512,2.193835258
05-18-2018 22:25:06.358,4.399947643,2.222646236
05-18-2018 22:27:06.357,4.400018215,2.250105619
05-18-2018 22:29:06.359,4.399981022,2.276076555
05-18-2018 22:31:06.355,4.399961948,2.300629377
05-18-2018 22:33:06.356,4.399988651,2.323847294
05-18-2018 22:34:19.737,4.400024891,2.337409973
05-18-2018 22:36:19.789,4.278440952,2.337415934
05-18-2018 22:38:19.793,4.266006947,2.337415934
05-18-2018 22:39:19.791,4.26281023,2.337415934
05-18-2018 22:41:19.882,3.781104565,2.337415934
05-18-2018 22:43:19.880,3.731005192,2.337415934
05-18-2018 22:45:19.881,3.686026096,2.337415934
05-18-2018 22:47:19.881,3.641217709,2.337415934
05-18-2018 22:49:19.883,3.597646236,2.337415934
05-18-2018 22:51:19.883,3.556726933,2.337415934
05-18-2018 22:53:19.883,3.519218922,2.337415934
05-18-2018 22:55:19.883,3.484559536,2.337415934
05-18-2018 22:57:19.884,3.452379704,2.337415934
05-18-2018 22:59:19.882,3.421956539,2.337415934
05-18-2018 23:01:19.880,3.39363718,2.337415934
05-18-2018 23:03:19.879,3.366734982,2.337415934
05-18-2018 23:05:19.879,3.34117651,2.337415934
05-18-2018 23:07:19.883,3.315477848,2.337415934
05-18-2018 23:09:19.879,3.289849758,2.337415934
05-18-2018 23:11:19.883,3.262087345,2.337415934
05-18-2018 23:13:19.881,3.232052326,2.337415934
05-18-2018 23:15:19.883,3.198183537,2.337415934
05-18-2018 23:17:19.879,3.158117771,2.337415934
05-18-2018 23:19:19.882,3.108908176,2.337415934
05-18-2018 23:21:19.882,3.046225071,2.337415934
05-18-2018 23:22:29.911,2.999989986,2.337415934
05-18-2018 23:24:30.058,3.65413332,2.337415934
05-18-2018 23:26:30.061,3.686439991,2.337415934
05-18-2018 23:27:30.059,3.692441463,2.337415934
05-18-2018 23:29:30.159,4.199989796,0.134354547
05-18-2018 23:30:31.584,4.200074673,0.191744253
05-18-2018 23:32:31.600,4.228817463,0.300155073
05-18-2018 23:34:31.602,4.248837948,0.408799201
05-18-2018 23:36:31.604,4.266976833,0.517487943
05-18-2018 23:38:31.602,4.287292957,0.626149535
05-18-2018 23:40:31.601,4.311600208,0.734789968
05-18-2018 23:42:31.600,4.338864803,0.843439579
05-18-2018 23:44:31.601,4.368857861,0.952135921
05-18-2018 23:46:31.603,4.399997234,1.060783267
05-18-2018 23:48:31.603,4.400029659,1.163942456
05-18-2018 23:50:31.601,4.3999753,1.258467078
05-18-2018 23:52:31.605,4.400004864,1.345368624
05-18-2018 23:54:31.603,4.399945736,1.425655603
05-18-2018 23:56:31.600,4.400012493,1.500180602
05-18-2018 23:58:31.602,4.399938107,1.56971395
05-19-2018 00:00:31.601,4.400002956,1.634700775
05-19-2018 00:02:31.600,4.400016308,1.696162701
05-19-2018 00:04:31.602,4.399982929,1.75380826
05-19-2018 00:06:31.603,4.399956226,1.808223963
05-19-2018 00:08:31.606,4.399933338,1.859231114
05-19-2018 00:10:31.604,4.399976254,1.907722354
05-19-2018 00:12:31.605,4.399977207,1.953103542
05-19-2018 00:14:31.601,4.400049686,1.996327877
05-19-2018 00:16:31.603,4.399971485,2.037145853
05-19-2018 00:18:31.604,4.400005817,2.075698853
05-19-2018 00:20:31.600,4.400005817,2.112117767
05-19-2018 00:22:31.603,4.3999753,2.146546125
05-19-2018 00:24:31.605,4.399947643,2.179033518
05-19-2018 00:26:31.601,4.400011539,2.20942235
05-19-2018 00:28:31.601,4.399994373,2.238375425
05-19-2018 00:30:31.604,4.39998579,2.265696764
05-19-2018 00:32:31.602,4.400007725,2.291511297
05-19-2018 00:34:31.603,4.400002956,2.315899849
05-19-2018 00:36:31.601,4.400054455,2.338918686
05-19-2018 00:37:24.087,4.400094509,2.348579884
05-19-2018 00:39:24.137,4.279714108,2.348586321
05-19-2018 00:41:24.137,4.267498493,2.348586321
05-19-2018 00:42:24.138,4.264297962,2.348586321
05-19-2018 00:44:24.228,3.788091183,2.348586321
05-19-2018 00:46:24.230,3.738618374,2.348586321
05-19-2018 00:48:24.229,3.694098949,2.348586321
05-19-2018 00:50:24.226,3.649301052,2.348586321
05-19-2018 00:52:24.227,3.605543613,2.348586321
05-19-2018 00:54:24.228,3.564306736,2.348586321
05-19-2018 00:56:24.227,3.5261693,2.348586321
05-19-2018 00:58:24.228,3.490747929,2.348586321
05-19-2018 01:00:24.232,3.457913876,2.348586321
05-19-2018 01:02:24.231,3.427253246,2.348586321
05-19-2018 01:04:24.228,3.398598194,2.348586321
05-19-2018 01:06:24.229,3.37244463,2.348586321
05-19-2018 01:08:24.229,3.347328663,2.348586321
05-19-2018 01:10:24.231,3.322440624,2.348586321
05-19-2018 01:12:24.226,3.296748638,2.348586321
05-19-2018 01:14:24.228,3.269357204,2.348586321
05-19-2018 01:16:24.227,3.238791943,2.348586321
05-19-2018 01:18:24.231,3.203967571,2.348586321
05-19-2018 01:20:24.227,3.163088322,2.348586321
05-19-2018 01:22:24.230,3.113479137,2.348586321
05-19-2018 01:24:24.227,3.050280094,2.348586321
05-19-2018 01:25:38.657,2.999999523,2.348586321
05-19-2018 01:27:38.808,3.653943539,2.348586321
05-19-2018 01:29:38.809,3.686312199,2.348586321
05-19-2018 01:30:38.809,3.692381382,2.348586321
05-19-2018 01:32:38.914,4.200024128,0.134225085
05-19-2018 01:33:40.750,4.200062275,0.19102025
05-19-2018 01:35:40.771,4.228972912,0.299558878
05-19-2018 01:37:40.769,4.249616146,0.408199221
05-19-2018 01:39:40.772,4.268014431,0.516874135
05-19-2018 01:41:40.769,4.289101124,0.625520766
05-19-2018 01:43:40.768,4.313652515,0.73415643
05-19-2018 01:45:40.768,4.341135502,0.842875838
05-19-2018 01:47:40.771,4.371644497,0.951548636
05-19-2018 01:49:40.772,4.399936199,1.060090661
05-19-2018 01:51:40.770,4.399950504,1.162339687
05-19-2018 01:53:40.770,4.400019169,1.255936623
05-19-2018 01:55:40.771,4.400051594,1.341874599
05-19-2018 01:57:40.772,4.399984837,1.421231866
05-19-2018 01:59:40.769,4.399974346,1.494841218
05-19-2018 02:01:40.771,4.400009632,1.563476086
05-19-2018 02:03:40.767,4.399979115,1.627775431
05-19-2018 02:05:40.769,4.399986744,1.686148047
05-19-2018 02:07:40.770,4.40000391,1.742284179
05-19-2018 02:09:40.768,4.400005817,1.79603827
05-19-2018 02:11:40.772,4.399994373,1.846836329
05-19-2018 02:13:40.770,4.400017262,1.894046187
05-19-2018 02:15:40.770,4.400011539,1.938372374
05-19-2018 02:17:40.771,4.399970531,1.981437445
05-19-2018 02:19:40.769,4.399994373,2.022176981
05-19-2018 02:21:40.772,4.399964809,2.060685396
05-19-2018 02:23:40.773,4.400019169,2.097105503
05-19-2018 02:25:40.772,4.40002203,2.131505489
05-19-2018 02:27:40.770,4.400024891,2.16399622
05-19-2018 02:29:40.768,4.399984837,2.194698334
05-19-2018 02:31:40.768,4.399988651,2.223704815
05-19-2018 02:33:40.767,4.400018215,2.25114274
05-19-2018 02:35:40.769,4.399995327,2.277077913
05-19-2018 02:37:40.772,4.400010586,2.301603794
05-19-2018 02:39:40.768,4.400019169,2.324785709
05-19-2018 02:40:51.182,4.400075436,2.337816238
05-19-2018 02:42:51.235,4.278295994,2.337822676
05-19-2018 02:44:51.235,4.265906811,2.337822676
05-19-2018 02:45:51.235,4.262593746,2.337822676
05-19-2018 02:47:51.323,3.782494068,2.337822676
05-19-2018 02:49:51.324,3.733241558,2.337822676
05-19-2018 02:51:51.324,3.688737392,2.337822676
05-19-2018 02:53:51.324,3.644032001,2.337822676
05-19-2018 02:55:51.322,3.60039854,2.337822676
05-19-2018 02:57:51.325,3.559262753,2.337822676
05-19-2018 02:59:51.323,3.521192074,2.337822676
05-19-2018 03:01:51.323,3.486327648,2.337822676
05-19-2018 03:03:51.324,3.454089642,2.337822676
05-19-2018 03:05:51.324,3.423426151,2.337822676
05-19-2018 03:07:51.323,3.395169735,2.337822676
05-19-2018 03:09:51.324,3.368580341,2.337822676
05-19-2018 03:11:51.322,3.343494892,2.337822676
05-19-2018 03:13:51.324,3.318017483,2.337822676
05-19-2018 03:15:51.324,3.292405605,2.337822676
05-19-2018 03:17:51.322,3.264822483,2.337822676
05-19-2018 03:19:51.322,3.234305859,2.337822676
05-19-2018 03:21:51.326,3.198990345,2.337822676
05-19-2018 03:23:51.324,3.158560276,2.337822676
05-19-2018 03:25:51.324,3.108970165,2.337822676
05-19-2018 03:27:51.323,3.04617548,2.337822676
05-19-2018 03:29:00.061,2.999989033,2.337822676
05-19-2018 03:31:00.210,3.653892994,2.337822676
05-19-2018 03:33:00.213,3.686257839,2.337822676
05-19-2018 03:34:00.211,3.692367077,2.337822676
05-19-2018 03:36:00.313,4.200039387,0.134354383
05-19-2018 03:37:02.853,4.200021267,0.192766368
05-19-2018 03:39:02.871,4.228624821,0.301219285
05-19-2018 03:41:02.871,4.248754978,0.409880817
05-19-2018 03:43:02.873,4.267153263,0.518546104
05-19-2018 03:45:02.873,4.28770113,0.627194047
05-19-2018 03:47:02.874,4.312048435,0.735854566
05-19-2018 03:49:02.870,4.339703083,0.844551802
05-19-2018 03:51:02.869,4.370048046,0.953208208
05-19-2018 03:53:02.874,4.400006771,1.06182766
05-19-2018 03:55:02.872,4.400049686,1.164572835
05-19-2018 03:57:02.875,4.399979115,1.258769274
05-19-2018 03:59:02.872,4.400002003,1.34540987
05-19-2018 04:01:02.874,4.3999753,1.425537944
05-19-2018 04:03:02.872,4.399945736,1.499994874
05-19-2018 04:05:02.876,4.399966717,1.569496036
05-19-2018 04:07:02.873,4.400026798,1.633995295
05-19-2018 04:09:02.872,4.399931431,1.695081115
05-19-2018 04:11:02.873,4.399976254,1.752484322
05-19-2018 04:13:02.872,4.39994669,1.806809425
05-19-2018 04:15:02.872,4.400076389,1.85624361
05-19-2018 04:17:02.874,4.399981022,1.904315829
05-19-2018 04:19:02.873,4.40000391,1.948177338
05-19-2018 04:21:02.870,4.400005817,1.99116683
05-19-2018 04:23:02.873,4.399997234,2.032130957
05-19-2018 04:25:02.873,4.3999753,2.070851564
05-19-2018 04:27:02.870,4.399971485,2.107442617
05-19-2018 04:29:02.874,4.399991512,2.142011166
05-19-2018 04:31:02.874,4.399956226,2.174614906
05-19-2018 04:33:02.872,4.399992466,2.205355406
05-19-2018 04:35:02.872,4.400008678,2.23433733
05-19-2018 04:37:02.871,4.400064945,2.261666775
05-19-2018 04:39:02.870,4.400019169,2.287430286
05-19-2018 04:41:02.872,4.4000144,2.311785698
05-19-2018 04:43:02.873,4.399979115,2.334779263
05-19-2018 04:43:55.320,4.400083065,2.344433069
05-19-2018 04:45:55.374,4.279806614,2.344445705
05-19-2018 04:47:55.374,4.267654896,2.344445705
05-19-2018 04:48:55.374,4.264522076,2.344445705
05-19-2018 04:50:55.466,3.790298939,2.344445705
05-19-2018 04:52:55.465,3.740972996,2.344445705
05-19-2018 04:54:55.463,3.696249485,2.344445705
05-19-2018 04:56:55.464,3.651674747,2.344445705
05-19-2018 04:58:55.466,3.607532024,2.344445705
05-19-2018 05:00:55.466,3.565947056,2.344445705
05-19-2018 05:02:55.466,3.527554989,2.344445705
05-19-2018 05:04:55.463,3.492538929,2.344445705
05-19-2018 05:06:55.465,3.459603786,2.344445705
05-19-2018 05:08:55.466,3.428895473,2.344445705
05-19-2018 05:10:55.465,3.399757862,2.344445705
05-19-2018 05:12:55.466,3.372615337,2.344445705
05-19-2018 05:14:55.468,3.346553326,2.344445705
05-19-2018 05:16:55.464,3.320919514,2.344445705
05-19-2018 05:18:55.466,3.295273304,2.344445705
05-19-2018 05:20:55.466,3.268050671,2.344445705
05-19-2018 05:22:55.467,3.238127232,2.344445705
05-19-2018 05:24:55.468,3.204313755,2.344445705
05-19-2018 05:26:55.464,3.163821697,2.344445705
05-19-2018 05:28:55.464,3.11537981,2.344445705
05-19-2018 05:30:55.465,3.053827763,2.344445705
05-19-2018 05:32:15.680,2.999994755,2.344445705
05-19-2018 05:34:15.828,3.652707577,2.344445705
05-19-2018 05:36:15.829,3.68522501,2.344445705
05-19-2018 05:37:15.828,3.691404819,2.344445705
05-19-2018 05:39:15.932,4.199985027,0.134742215
05-19-2018 05:40:20.444,4.200037479,0.195085973
05-19-2018 05:42:20.465,4.229111195,0.303499073
05-19-2018 05:44:20.462,4.250046253,0.412187636
05-19-2018 05:46:20.461,4.269091129,0.520845354
05-19-2018 05:48:20.464,4.290115833,0.629488885
05-19-2018 05:50:20.466,4.314517498,0.738192081
05-19-2018 05:52:20.464,4.341906071,0.84685868
05-19-2018 05:54:20.466,4.371832371,0.955470979
05-19-2018 05:56:20.464,4.400041103,1.064061642
05-19-2018 05:58:20.462,4.400036335,1.166395068
05-19-2018 06:00:20.465,4.400009632,1.260099292
05-19-2018 06:02:20.463,4.400030613,1.346189618
05-19-2018 06:04:20.461,4.399988651,1.425660372
05-19-2018 06:06:20.465,4.400010586,1.499439955
05-19-2018 06:08:20.462,4.400027752,1.568278909
05-19-2018 06:10:20.464,4.400016308,1.632726669
05-19-2018 06:12:20.462,4.399974346,1.693222523
05-19-2018 06:14:20.465,4.400043964,1.750213265
05-19-2018 06:16:20.462,4.400034428,1.803890944
05-19-2018 06:18:20.463,4.400002956,1.853806496
05-19-2018 06:20:20.462,4.399960041,1.901377082
05-19-2018 06:22:20.465,4.399969578,1.944116354
05-19-2018 06:24:20.464,4.3999753,1.987058401
05-19-2018 06:26:20.463,4.400049686,2.027637959
05-19-2018 06:28:20.463,4.4000144,2.066006184
05-19-2018 06:30:20.465,4.400002956,2.102293015
05-19-2018 06:32:20.465,4.400002956,2.136339664
05-19-2018 06:34:20.465,4.400016308,2.167984247
05-19-2018 06:36:20.462,4.400000095,2.198714495
05-19-2018 06:38:20.464,4.39998579,2.227784872
05-19-2018 06:40:20.466,4.400021076,2.255313396
05-19-2018 06:42:20.466,4.400005817,2.281349897
05-19-2018 06:44:20.465,4.400042057,2.305960655
05-19-2018 06:46:20.464,4.399958134,2.329208851
05-19-2018 06:47:35.209,4.400041103,2.343031645
05-19-2018 06:49:35.263,4.27831316,2.34304285
05-19-2018 06:51:35.263,4.265798092,2.34304285
05-19-2018 06:52:35.262,4.262567043,2.34304285
05-19-2018 06:54:35.353,3.781681538,2.34304285
05-19-2018 06:56:35.355,3.732060909,2.34304285
05-19-2018 06:58:35.353,3.687712193,2.34304285
05-19-2018 07:00:35.353,3.642799854,2.34304285
05-19-2018 07:02:35.351,3.599403858,2.34304285
05-19-2018 07:04:35.354,3.557985783,2.34304285
05-19-2018 07:06:35.350,3.520179272,2.34304285
05-19-2018 07:08:35.355,3.485555172,2.34304285
05-19-2018 07:10:35.354,3.453045368,2.34304285
05-19-2018 07:12:35.353,3.422523022,2.34304285
05-19-2018 07:14:35.354,3.394464016,2.34304285
05-19-2018 07:16:35.352,3.367751598,2.34304285
05-19-2018 07:18:35.352,3.341948986,2.34304285
05-19-2018 07:20:35.351,3.316499233,2.34304285
05-19-2018 07:22:35.351,3.290624142,2.34304285
05-19-2018 07:24:35.354,3.263143063,2.34304285
05-19-2018 07:26:35.352,3.232904911,2.34304285
05-19-2018 07:28:35.350,3.198428631,2.34304285
05-19-2018 07:30:35.351,3.157357693,2.34304285
05-19-2018 07:32:35.351,3.107778072,2.34304285
05-19-2018 07:34:35.352,3.04420042,2.34304285
05-19-2018 07:35:41.717,2.999986172,2.34304285
05-19-2018 07:37:41.869,3.65402174,2.34304285
05-19-2018 07:39:41.866,3.686480045,2.34304285
05-19-2018 07:40:41.867,3.692529202,2.34304285
05-19-2018 07:42:41.971,4.199998379,0.134424031
05-19-2018 07:43:44.500,4.200021267,0.192859769
05-19-2018 07:45:44.521,4.228495121,0.30129689
05-19-2018 07:47:44.517,4.248317242,0.409945786
05-19-2018 07:49:44.517,4.266319752,0.518607676
05-19-2018 07:51:44.519,4.287092686,0.627299368
05-19-2018 07:53:44.519,4.31119585,0.735958755
05-19-2018 07:55:44.521,4.338427067,0.844632089
05-19-2018 07:57:44.521,4.368397236,0.953270137
05-19-2018 07:59:44.519,4.399981022,1.061916947
05-19-2018 08:01:44.520,4.399986744,1.165240169
05-19-2018 08:03:44.516,4.399919987,1.259912848
05-19-2018 08:05:44.519,4.40002203,1.347011685
05-19-2018 08:07:44.516,4.399971485,1.427533031
05-19-2018 08:09:44.517,4.399981976,1.502218485
05-19-2018 08:11:44.517,4.399981022,1.57187748
05-19-2018 08:13:44.522,4.400001049,1.637081623
05-19-2018 08:15:44.522,4.399987698,1.698275685
05-19-2018 08:17:44.518,4.399986744,1.756020069
05-19-2018 08:19:44.520,4.399968624,1.810443044
05-19-2018 08:21:44.517,4.400002956,1.861727238
05-19-2018 08:23:44.521,4.400005817,1.908550262
05-19-2018 08:25:44.520,4.399984837,1.95327878
05-19-2018 08:27:44.518,4.400049686,1.996515155
05-19-2018 08:29:44.519,4.400016308,2.036911488
05-19-2018 08:31:44.518,4.400061131,2.075349331
05-19-2018 08:33:44.518,4.399955273,2.111627579
05-19-2018 08:35:44.520,4.400047779,2.145832539
05-19-2018 08:37:44.521,4.400012493,2.178269148
05-19-2018 08:39:44.516,4.400009632,2.208606482
05-19-2018 08:41:44.519,4.400043011,2.237503529
05-19-2018 08:43:44.519,4.399977207,2.264743567
05-19-2018 08:45:44.519,4.400023937,2.290461302
05-19-2018 08:47:44.521,4.399976254,2.314718246
05-19-2018 08:49:44.520,4.39995718,2.337584972
05-19-2018 08:50:19.021,4.400006771,2.343903065
05-19-2018 08:52:19.076,4.279773235,2.343915701
05-19-2018 08:54:19.072,4.267494678,2.343915701
05-19-2018 08:55:19.075,4.264326572,2.343915701
05-19-2018 08:57:19.167,3.787858486,2.343915701
05-19-2018 08:59:19.169,3.738554478,2.343915701
05-19-2018 09:01:19.166,3.69430685,2.343915701
05-19-2018 09:03:19.167,3.65042448,2.343915701
05-19-2018 09:05:19.164,3.607169628,2.343915701
05-19-2018 09:07:19.166,3.566531658,2.343915701
05-19-2018 09:09:19.167,3.528840542,2.343915701
05-19-2018 09:11:19.168,3.493715763,2.343915701
05-19-2018 09:13:19.169,3.460655689,2.343915701
05-19-2018 09:15:19.166,3.430066586,2.343915701
05-19-2018 09:17:19.167,3.400916576,2.343915701
05-19-2018 09:19:19.168,3.373419285,2.343915701
05-19-2018 09:21:19.166,3.347357273,2.343915701
05-19-2018 09:23:19.165,3.321679592,2.343915701
05-19-2018 09:25:19.164,3.295213223,2.343915701
05-19-2018 09:27:19.168,3.266704082,2.343915701
05-19-2018 09:29:19.166,3.23494482,2.343915701
05-19-2018 09:31:19.165,3.199395657,2.343915701
05-19-2018 09:33:19.164,3.158977985,2.343915701
05-19-2018 09:35:19.166,3.109914303,2.343915701
05-19-2018 09:37:19.167,3.046217442,2.343915701
05-19-2018 09:38:28.746,2.999993801,2.343915701
05-19-2018 09:40:28.896,3.654157162,2.343915701
05-19-2018 09:42:28.897,3.686542988,2.343915701
05-19-2018 09:43:28.896,3.692649364,2.343915701
05-19-2018 09:45:28.998,4.19999361,0.133891642
05-19-2018 09:46:26.828,4.200045109,0.18772161
05-19-2018 09:48:26.847,4.229063511,0.296193093
05-19-2018 09:50:26.845,4.249647617,0.404850096
05-19-2018 09:52:26.848,4.267878056,0.513541758
05-19-2018 09:54:26.849,4.288636684,0.622229099
05-19-2018 09:56:26.847,4.312642574,0.730886042
05-19-2018 09:58:26.846,4.340301991,0.839559078
05-19-2018 10:00:26.850,4.370442867,0.948211789
05-19-2018 10:02:26.848,4.399988651,1.056849957
05-19-2018 10:04:26.848,4.399980068,1.159432411
05-19-2018 10:06:26.848,4.399988651,1.253276348
05-19-2018 10:08:26.847,4.399996281,1.339425206
05-19-2018 10:10:26.846,4.400078297,1.419168115
05-19-2018 10:12:26.846,4.399973392,1.493151903
05-19-2018 10:14:26.849,4.400016308,1.562240362
05-19-2018 10:16:26.845,4.399982929,1.62691772
05-19-2018 10:18:26.846,4.400002956,1.68764472
05-19-2018 10:20:26.851,4.399958134,1.74432373
05-19-2018 10:22:26.848,4.400052547,1.798195601
05-19-2018 10:24:26.848,4.399974346,1.849060774
05-19-2018 10:26:26.849,4.400021076,1.897093654
05-19-2018 10:28:26.845,4.399995327,1.942472458
05-19-2018 10:30:26.850,4.399976254,1.985363245
05-19-2018 10:32:26.849,4.400000095,2.025912523
05-19-2018 10:34:26.846,4.399944782,2.064193726
05-19-2018 10:36:26.849,4.399998188,2.100345612
05-19-2018 10:38:26.849,4.3999753,2.134475231
05-19-2018 10:40:26.845,4.399994373,2.16674757
05-19-2018 10:42:26.848,4.400006771,2.197253942
05-19-2018 10:44:26.848,4.399977207,2.226070642
05-19-2018 10:46:26.849,4.400006771,2.253335476
05-19-2018 10:48:26.846,4.400019169,2.279093981
05-19-2018 10:50:26.847,4.399976254,2.303455591
05-19-2018 10:52:26.845,4.399960995,2.326500654
05-19-2018 10:53:26.896,4.400044918,2.337563038
05-19-2018 10:55:26.946,4.278028965,2.337569475
05-19-2018 10:57:26.949,4.265473843,2.337569475
05-19-2018 10:58:26.947,4.262292385,2.337569475
05-19-2018 11:00:27.040,3.782251835,2.337569475
05-19-2018 11:02:27.039,3.732923031,2.337569475
05-19-2018 11:04:27.036,3.688412189,2.337569475
05-19-2018 11:06:27.040,3.643937588,2.337569475
05-19-2018 11:08:27.039,3.600121975,2.337569475
05-19-2018 11:10:27.040,3.559054852,2.337569475
05-19-2018 11:12:27.035,3.521749973,2.337569475
05-19-2018 11:14:27.035,3.486962795,2.337569475
05-19-2018 11:16:27.038,3.454916477,2.337569475
05-19-2018 11:18:27.040,3.424895763,2.337569475
05-19-2018 11:20:27.037,3.39675951,2.337569475
05-19-2018 11:22:27.040,3.370484829,2.337569475
05-19-2018 11:24:27.040,3.345013142,2.337569475
05-19-2018 11:26:27.037,3.31957674,2.337569475
05-19-2018 11:28:27.038,3.293489933,2.337569475
05-19-2018 11:30:27.037,3.265224934,2.337569475
05-19-2018 11:32:27.038,3.234538555,2.337569475
05-19-2018 11:34:27.036,3.199261189,2.337569475
05-19-2018 11:36:27.036,3.157801151,2.337569475
05-19-2018 11:38:27.038,3.108052731,2.337569475
05-19-2018 11:40:27.038,3.044536114,2.337569475
05-19-2018 11:41:32.569,2.999987125,2.337569475
05-19-2018 11:43:32.716,3.653515339,2.337569475
05-19-2018 11:45:32.715,3.686024189,2.337569475
05-19-2018 11:46:32.716,3.692165852,2.337569475
05-19-2018 11:48:32.816,4.199945927,0.134258851
05-19-2018 11:49:34.578,4.200037479,0.191920847
05-19-2018 11:51:34.596,4.228601933,0.300386071
05-19-2018 11:53:34.597,4.248741627,0.409042478
05-19-2018 11:55:34.599,4.267199039,0.517744124
05-19-2018 11:57:34.597,4.287985325,0.626410723
05-19-2018 11:59:34.596,4.311855793,0.735071898
05-19-2018 12:01:34.597,4.338966846,0.843712509
05-19-2018 12:03:34.596,4.368754864,0.952409804
05-19-2018 12:05:34.597,4.400012493,1.061021447
05-19-2018 12:07:34.599,4.400061131,1.164229035
05-19-2018 12:09:34.595,4.399970531,1.258835912
05-19-2018 12:11:34.600,4.400033474,1.345796943
05-19-2018 12:13:34.599,4.399997234,1.426151037
05-19-2018 12:15:34.598,4.399961948,1.500746965
05-19-2018 12:17:34.596,4.400025845,1.57036829
05-19-2018 12:19:34.599,4.400001049,1.635611057
05-19-2018 12:21:34.595,4.400071621,1.696885586
05-19-2018 12:23:34.596,4.40003252,1.754577637
05-19-2018 12:25:34.599,4.400046825,1.809010625
05-19-2018 12:27:34.598,4.399979115,1.860412359
05-19-2018 12:29:34.598,4.400042057,1.908011556
05-19-2018 12:31:34.595,4.400001049,1.953205347
05-19-2018 12:33:34.597,4.399981022,1.996112943
05-19-2018 12:35:34.599,4.399929523,2.036700726
05-19-2018 12:37:34.599,4.399955273,2.075279236
05-19-2018 12:39:34.600,4.399981976,2.111694574
05-19-2018 12:41:34.595,4.399944782,2.146036148
05-19-2018 12:43:34.596,4.399995327,2.178434372
05-19-2018 12:45:34.597,4.399969578,2.208986998
05-19-2018 12:47:34.595,4.399983883,2.237814903
05-19-2018 12:49:34.595,4.399972439,2.265020847
05-19-2018 12:51:34.598,4.399991512,2.290672541
05-19-2018 12:53:34.597,4.3999753,2.314852715
05-19-2018 12:55:34.596,4.399966717,2.337647676
05-19-2018 12:56:04.817,4.40000391,2.343183994
05-19-2018 12:58:04.870,4.279378414,2.343193531
05-19-2018 13:00:04.867,4.267009258,2.343193531
05-19-2018 13:01:04.871,4.263796329,2.343193531
05-19-2018 13:03:04.963,3.785847187,2.343193531
05-19-2018 13:05:04.961,3.736365795,2.343193531
05-19-2018 13:07:04.964,3.691936016,2.343193531
05-19-2018 13:09:04.961,3.647344112,2.343193531
05-19-2018 13:11:04.959,3.60353899,2.343193531
05-19-2018 13:13:04.960,3.562966824,2.343193531
05-19-2018 13:15:04.964,3.525866985,2.343193531
05-19-2018 13:17:04.964,3.491345882,2.343193531
05-19-2018 13:19:04.960,3.458801746,2.343193531
05-19-2018 13:21:04.959,3.428127766,2.343193531
05-19-2018 13:23:04.960,3.399849415,2.343193531
05-19-2018 13:25:04.960,3.373383045,2.343193531
05-19-2018 13:27:04.961,3.348030567,2.343193531
05-19-2018 13:29:04.964,3.323067188,2.343193531
05-19-2018 13:31:04.960,3.297644138,2.343193531
05-19-2018 13:33:04.961,3.270513058,2.343193531
05-19-2018 13:35:04.964,3.240290165,2.343193531
05-19-2018 13:37:04.959,3.205453396,2.343193531
05-19-2018 13:39:04.964,3.164606571,2.343193531
05-19-2018 13:41:04.961,3.115054607,2.343193531
05-19-2018 13:43:04.961,3.051249027,2.343193531
05-19-2018 13:44:19.959,2.999998569,2.343193531
05-19-2018 13:46:20.107,3.652490139,2.343193531
05-19-2018 13:48:20.108,3.685138226,2.343193531
05-19-2018 13:49:20.110,3.691340923,2.343193531
05-19-2018 13:51:20.214,4.19999361,0.134304255
05-19-2018 13:52:21.954,4.200026035,0.191916108
05-19-2018 13:54:21.971,4.228994846,0.300423652
05-19-2018 13:56:21.970,4.249429226,0.40909633
05-19-2018 13:58:21.970,4.26813364,0.517785013
05-19-2018 14:00:21.972,4.288969517,0.626437604
05-19-2018 14:02:21.970,4.313402653,0.735116839
05-19-2018 14:04:21.973,4.340771198,0.843779147
05-19-2018 14:06:21.970,4.370904446,0.952451706
05-19-2018 14:08:21.975,4.399981022,1.061050057
05-19-2018 14:10:21.974,4.399994373,1.163571
05-19-2018 14:12:21.972,4.400017262,1.257453203
05-19-2018 14:14:21.973,4.399969578,1.34369719
05-19-2018 14:16:21.970,4.399989605,1.423270822
05-19-2018 14:18:21.973,4.400041103,1.497131824
05-19-2018 14:20:21.970,4.400042057,1.566020608
05-19-2018 14:22:21.972,4.400027752,1.630484104
05-19-2018 14:24:21.972,4.400002956,1.691003084
05-19-2018 14:26:21.973,4.400023937,1.747987509
05-19-2018 14:28:21.974,4.39993906,1.801793456
05-19-2018 14:30:21.976,4.400005817,1.852627635
05-19-2018 14:32:21.971,4.400026798,1.900697112
